date,new_deaths,X7_day_ma_deaths,new_cases,X7_day_ma_cases,total_cases,total_deaths,oil_price,treasury_10_2_spread,avg_hourly_wages,cpi_energy,cpi_food,housing_price_index,black_ur,pce_inflation,total_population,u6,ur,real_gdp,public_debt
5/23/2020,923,1178,21225,23135,9952,215,40.97,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/24/2020,809,1161,21678,23371,10668,222,41.58,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/25/2020,681,1120,19524,22857,11180,223,41.64,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/26/2020,831,1070,16826,22160,11917,224,42.18,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/27/2020,1288,1059,19800,21555,12465,230,43.19,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2020,1218,1077,24201,21325,13102,239,42.92,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2020,1039,969,23799,21007,13745,250,42.73,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/30/2020,900,966,24067,21413,14529,252,43.28,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/2020,684,948,21321,21362,15180,254,43.67,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2020,694,950,17242,21036,15836,269,42.35,0.46,29.36,-26.229,11.184,9.212,15.2,1.268,331689.821,18,11,NA,NA
6/2/2020,939,966,20812,21606,16578,274,43.27,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/3/2020,1028,928,21027,21781,17353,298,42.85,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/4/2020,876,880,20660,21275,17977,303,42.97,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/5/2020,865,855,24720,21407,19055,313,43.96,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2020,678,823,23708,21355,19637,331,43.71,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2020,586,809,17757,20846,20428,361,43.53,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/2020,799,824,18078,20966,21003,373,43.3,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2020,827,808,18576,20646,21308,380,44.31,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/10/2020,869,785,22256,20822,22228,409,43.98,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/2020,894,788,23005,21157,22976,430,42.96,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/2020,731,769,28397,21682,23632,450,43.29,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2020,684,770,26418,22069,24188,455,43.39,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/2020,488,756,20518,22464,24852,475,43.11,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/2020,537,718,20678,22835,25613,480,43.51,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/16/2020,669,696,24785,23722,25719,488,42.98,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/2020,678,668,25870,24238,26960,508,43.13,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/18/2020,655,634,28651,25045,27423,550,43.76,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/2020,744,636,33230,25735,27964,552,43.99,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2020,572,620,33326,26722,28383,552,44.92,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/21/2020,418,610,27247,27683,28919,585,45.04,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/22/2020,496,604,28780,28841,29229,602,44.07,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/23/2020,737,614,37891,30713,29567,622,44.19,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/24/2020,692,616,37239,32337,29726,643,43.68,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/25/2020,720,625,47188,34985,30261,679,45.09,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/26/2020,706,620,46552,36889,30346,684,44.87,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/27/2020,576,620,43447,38334,30702,707,44.86,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/28/2020,438,623,37549,39806,31053,733,44.91,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/29/2020,474,620,38696,41223,31324,737,45.34,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/30/2020,640,606,46663,42476,31445,739,45.21,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/1/2020,782,619,59322,45631,31848,778,44.56,0.52,29.41,-23.294,10.049,10.227,14.4,1.46,331745.402,16.5,10.2,18560.774,26945391
7/2/2020,705,617,55590,46831,32108,811,43.94,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/3/2020,812,632,60390,48808,32410,823,44.43,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/4/2020,543,627,49591,49685,32758,830,46.01,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/5/2020,455,630,40052,50043,33037,868,45.79,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2020,627,652,51116,51817,33150,891,44.84,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/7/2020,923,692,56223,53183,33470,924,45.22,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/8/2020,1090,736,65116,54011,33680,940,#N/A,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/9/2020,952,771,62288,54968,33739,941,45.72,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/10/2020,952,791,68474,56122,34280,975,42.7,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/11/2020,887,840,67652,58703,34437,979,42.72,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/12/2020,834,895,59779,61521,34537,1014,41.1,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/13/2020,736,910,56240,62253,34541,1016,40.67,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/14/2020,925,910,64949,63499,34826,1049,38.53,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/15/2020,1127,916,72286,64524,35026,1098,39.98,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/16/2020,1082,934,69906,65612,35156,1117,39.27,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/17/2020,1092,954,77100,66844,35315,1151,38.8,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/18/2020,995,970,67354,66802,35375,1151,38.57,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/19/2020,934,984,60072,66843,35561,1185,39.54,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/20/2020,880,1005,58632,67185,35595,1187,41.23,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/21/2020,1185,1042,63637,66998,35701,1188,42.35,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/22/2020,1195,1051,72445,67020,35813,1194,42.16,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/23/2020,1261,1077,73743,67569,36001,1215,40.37,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/24/2020,1338,1112,73415,67042,36067,1229,40.84,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/25/2020,1142,1133,61466,66201,36122,1250,41.09,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/26/2020,951,1136,58484,65974,36243,1263,41.24,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/27/2020,953,1146,53609,65257,36349,1273,40.91,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/28/2020,1185,1146,59121,64611,36454,1274,41.59,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/29/2020,1168,1142,64850,63526,36557,1275,40.33,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/30/2020,1421,1165,66811,62536,36628,1275,40.3,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/31/2020,1389,1172,68722,61866,36628,1275,39.75,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/1/2020,1125,1170,56546,61163,36796,1287,38,0.57,29.48,-18.884,10.191,12.352,12.8,1.682,331807.968,14.3,8.4,NA,NA
8/2/2020,918,1165,51475,60162,36796,1287,39.78,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/3/2020,890,1156,45474,58999,36796,1287,41.27,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/4/2020,1089,1142,51896,57967,36833,1292,40.62,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/5/2020,1266,1156,56106,56718,36915,1298,42,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/6/2020,1204,1125,54820,55005,36982,1302,41.63,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/7/2020,1318,1115,62261,54082,37023,1302,40.5,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/8/2020,1043,1104,51643,53382,37101,1311,41.34,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/9/2020,896,1100,46591,52684,37140,1316,41.81,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/10/2020,823,1091,44261,52511,37140,1316,41.61,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/11/2020,1097,1092,59059,53534,37355,1348,41.34,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/12/2020,1341,1103,55167,53400,37431,1358,41.29,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/13/2020,1202,1102,52117,53014,37510,1367,41.62,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/14/2020,1065,1066,56139,52139,37517,1367,40.09,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2020,942,1052,51712,52149,37637,1374,41.28,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/16/2020,890,1051,41973,51489,37682,1379,40.71,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/17/2020,656,1027,41896,51151,37682,1379,39.06,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/18/2020,942,1005,41696,48671,37685,1379,39.72,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/19/2020,1280,996,47084,47516,37685,1379,37.86,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/20/2020,996,967,46823,46760,37845,1387,36.56,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/21/2020,1023,961,47830,45573,37942,1389,36.33,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/22/2020,998,969,41763,44152,37980,1389,37.78,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/23/2020,845,962,37142,43462,38039,1389,38.17,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/24/2020,613,956,36209,42649,38085,1391,39.68,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/25/2020,890,949,40799,42521,38156,1401,39.47,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/26/2020,1065,918,47286,42550,38199,1405,38.08,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/27/2020,960,913,47041,42581,38215,1405,40.93,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/28/2020,1037,915,47061,42471,38226,1406,42.25,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/29/2020,820,890,41051,42369,38229,1406,42.5,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/30/2020,727,873,36715,42308,38229,1406,42.16,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/31/2020,584,869,39217,42738,38248,1406,41.51,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,857,864,39077,42492,38282,1410,42.71,0.72,29.51,-16.247,9.838,14.935,12.1,1.764,331870.265,12.8,7.9,NA,NA
9/2/2020,874,837,42368,41790,38329,1413,42.54,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/2020,952,835,45445,41562,38374,1413,42.91,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/2020,929,820,51324,42171,38374,1413,43.09,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/5/2020,789,816,41703,42264,38390,1413,43.79,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/6/2020,694,811,33714,41835,38484,1416,45,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/7/2020,420,787,25077,39815,38580,1419,46.63,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/8/2020,576,747,28634,38323,38606,1422,47.3,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/9/2020,840,742,35309,37315,38630,1424,46.32,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/10/2020,846,727,38872,36376,38658,1424,46.88,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/11/2020,880,720,44376,35383,38692,1424,46.84,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/12/2020,650,700,40275,35179,38727,1424,47.03,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/13/2020,746,708,33006,35078,38802,1424,47.8,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/14/2020,454,713,34666,36448,38858,1429,48.37,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/2020,776,741,37183,37669,38901,1430,49.1,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/16/2020,1107,779,44829,39029,38941,1440,48.63,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/17/2020,732,763,45405,39962,38958,1440,48.84,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/18/2020,823,755,48160,40503,38969,1441,48.81,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/19/2020,658,756,42504,40821,39005,1441,50.33,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/2020,472,717,34286,41004,39130,1445,50.01,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/2020,580,735,41739,42015,39160,1448,50.27,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/22/2020,659,718,50045,43852,39182,1449,50.77,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/23/2020,907,690,42684,43546,39231,1450,50.83,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/24/2020,747,692,46382,43685,39256,1455,51.2,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/25/2020,769,684,50205,43977,39272,1455,52.17,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/2020,672,686,42885,44032,39278,1457,50.61,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/27/2020,502,690,35269,44172,39313,1457,49.88,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/2020,422,668,39251,43817,39325,1460,51.05,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/2020,804,689,38961,42233,39340,1462,50.88,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/2020,689,657,45998,42707,39354,1462,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/2020,752,658,47512,42868,39371,1462,50.88,0.81,29.53,-20.185,9.879,17.858,10.9,1.597,331944.69,12.1,6.9,18767.778,27747798
10/2/2020,912,679,51185,43008,39376,1462,50.44,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/2020,544,660,48036,43744,39383,1466,50.74,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/2020,606,675,35616,43794,39427,1466,51.22,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/2020,529,690,41751,44151,39508,1470,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/2020,641,667,41943,44577,39572,1471,50.37,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/2020,805,684,54337,45768,39634,1473,53.16,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/8/2020,733,681,55685,46936,39702,1474,53.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/2020,790,664,59179,48078,39779,1476,53.7,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/2020,675,682,54010,48931,39789,1477,55.51,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/2020,579,678,44782,50241,39885,1481,54.84,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/2020,508,675,50066,51428,39956,1483,55.98,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/2020,655,677,50591,52664,40014,1484,55.52,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/14/2020,829,681,58073,53198,40080,1485,55.76,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/2020,715,678,63148,54264,40112,1485,54.8,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/2020,879,691,69424,55727,40159,1489,54.21,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/17/2020,689,693,54754,55834,40227,1492,55.38,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/2020,746,717,49116,56453,40286,1496,55.66,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/2020,621,733,62074,58168,40373,1501,55.68,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/20/2020,801,754,59149,59391,40461,1503,55.22,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/21/2020,1044,785,70215,61125,40461,1503,55.44,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/22/2020,933,816,75043,62825,40510,1503,55.26,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/23/2020,947,825,82963,64759,40626,1505,55.07,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/24/2020,795,841,76533,67870,40687,1507,54.87,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/25/2020,611,821,65967,70277,40768,1511,55.25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/2020,701,833,69962,71404,40833,1514,56.42,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/2020,894,846,76006,73812,40937,1518,57.62,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/28/2020,1072,850,85092,75938,41032,1523,58.61,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/29/2020,1103,874,91554,78296,41145,1529,58.98,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/30/2020,932,872,98071,80455,41268,1532,59.48,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/31/2020,933,892,93381,82861,41334,1533,60.17,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/1/2020,714,907,74292,84051,41425,1536,60.74,1.07,29.65,-21.076,9.514,20.229,10.4,1.558,331996.364,12,6.7,NA,NA
11/2/2020,751,914,87547,86563,41501,1536,61.17,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/3/2020,1035,934,98919,89836,41633,1541,61.09,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/4/2020,1308,968,114995,94108,41728,1544,62.47,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/5/2020,1217,984,123760,98709,41814,1548,63.58,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/6/2020,1299,1036,134454,103906,41935,1554,63.96,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
